province, district, name, HMIS_code, facility_type,   latitude, longitude
Muchinga,Chinsali,Lubwa,55020006,Health Centre,-10.62660798,32.11297587
Muchinga,Chinsali,Mulilansolo,55020008,Health Centre,-10.2534484,32.34804451
Muchinga,Chinsali,Mundu,55020009,Health Centre,-10.32699789,32.24996538
Muchinga,Chinsali,Munsanya Health Post,55020010,Health Centre,-10.36084752,32.39882793
Muchinga,Chinsali,Nkula Health Post,55020012,Health Centre,-10.6441348,31.9438809
Muchinga,Chinsali,Nkweto Health Post,55020007,Health Centre,-10.25444834,32.30018283
Muchinga,Isoka,Isoka District Hospital,55030002,Health Centre,-10.162215,32.62828
Muchinga,Isoka,Kafwimbi,55030003,Health Centre,-10.17562,32.56122
Muchinga,Isoka,Kalungu,55030004,Health Centre,-9.687653333,32.70791833
Central,Kapiri-Mposhi,Chibwe,10060006,Health Centre,-14.31581348,28.70979474
Muchinga,Isoka,Kampumbu,55030005,Health Centre,-10.25577667,33.00838833
Muchinga,Isoka,Kantenshya Health Post,55030006,Health Centre,-10.07896333,32.57575833
Muchinga,Isoka,Kapililonga Health Post,55030007,Health Centre,-9.993411667,32.69974
Muchinga,Isoka,Kasoka,55030008,Health Centre,-10.15799333,32.63532833
Muchinga,Isoka,Lualizi Health Post,55030010,Health Centre,-10.26768833,32.75795667
Muchinga,Isoka,Mwenekombe Health Post,55030011,Health Centre,-9.976448333,32.84683667
Muchinga,Isoka,Nzoche Health Post,55030012,Health Centre,-9.691265,33.14497333
Muchinga,Isoka,Sansamwenje Health Post,55030013,Health Centre,-9.818643333,32.75569
Muchinga,Mafinga,Chanama Health Post,55060001,Health Centre,-10.29846833,33.24293
Central,Kapiri-Mposhi,Chilumba,10060007,Health Centre,-14.3963015,28.19346565
Muchinga,Mafinga,Kalyamani Health Post,55060003,Health Centre,-10.37562057,33.49809172
Muchinga,Mafinga,Mulekatembo,55060004,Health Centre,-10.13866333,33.33683
Muchinga,Mafinga,Muyombe,55060005,Health Centre,-10.5847398,33.4675454
Muchinga,Mafinga,Mweniwisi Health Post,55060006,Health Centre,-10.08496333,33.14633333
Muchinga,Mafinga,Nachisitu,55060007,Health Centre,-9.910368333,33.23813667
Muchinga,Mafinga,Thendere,55060009,Health Centre,-10.25678,33.37253167
Muchinga,Mafinga,Zumbe,55060012,Health Centre,-10.51442517,33.32397586
Muchinga,Kanchibiya,Chalabesa,55040001,Health Centre,-11.48188727,31.08471837
Muchinga,Mpika,Chaya Health Post,55050001,Health Centre,-11.83650025,31.44666944
Muchinga,Mpika,Chibansa,55070001,Health Centre,-11.90657982,31.43649277
Muchinga,Kanchibiya,Chikakala Health Post,55040002,Health Centre,-11.40666177,31.23618835
Muchinga,Mpika,Chikwanda Health Post,55070002,Health Centre,-11.732576,31.472887
Muchinga,Mpika,Chilonga Mission General Hospital,55070003,Health Centre,-12.02747875,31.33959978
Muchinga,Mpika,Chilonga OPD,55070004,Health Centre,-12.02755566,31.33980095
Muchinga,Kanchibiya,Chinkobo Health Post,55040003,Health Centre,-11.33675187,30.67214619
Muchinga,Mpika,Chitulika Health Post,55070005,Health Centre,-11.82526589,31.46294653
Muchinga,Kanchibiya,Kabinga,55040005,Health Centre,-11.79217302,30.54440377
Muchinga,Mpika,Kalimba Health Post,55050003,Health Centre,-11.83648881,31.4466738
Muchinga,Mpika,Kamwanya Health Post,55070006,Health Centre,-11.82278399,31.46634113
Central,Chibombo,Kapila Health Post,10010015,Health Centre,-15.188929,28.28046
Central,Kapiri-Mposhi,Chishinka,10060009,Health Centre,-14.31196041,29.08329873
Muchinga,Kanchibiya,Kaonda,55040006,Health Centre,-11.84249951,31.45904406
Muchinga,Mpika,Kasenga,55070007,Health Centre,-12.1187765,31.17250909
Muchinga,Kanchibiya,Kopa,55040007,Health Centre,-11.77396043,30.83579118
Muchinga,Lavushi Manda,Lubunga,55040008,Health Centre,-12.80032992,31.01804368
Muchinga,Kanchibiya,Luchembe Health Post,55040009,Health Centre,-11.81212348,31.26234551
Muchinga,Mpika,Lufila,55050006,Health Centre,-11.32749611,32.02161711
Muchinga,Lavushi Manda,Lukulu,55040010,Health Centre,-12.82630607,30.86827277
Muchinga,Kanchibiya,Mapoma,55040011,Health Centre,-11.84248761,31.45904104
Muchinga,Kanchibiya,Mbati,55040012,Health Centre,-11.19532442,30.75399801
Muchinga,Mpika,Michael Chilufya Sata Hospital,55070008,Health Centre,-11.82300044,31.37109168
Central,Kapiri-Mposhi,Chitaba,10060010,Health Centre,-14.06185319,28.34523024
Muchinga,Kanchibiya,Mpepo,55040013,Health Centre,-11.08055677,31.11677105
Muchinga,Mpika,Mpika District Hospital,5507XX02,Health Centre,-11.83874527,31.45725369
Muchinga,Mpika,Mpika,55070009,Health Centre,-11.83890169,31.45752882
Muchinga,Lavushi Manda,Mpumba,55040014,Health Centre,-12.61686936,31.00418505
Muchinga,Mpika,Mukungule,55050009,Health Centre,-11.59703374,31.92447531
Muchinga,Lavushi Manda,Muwele,55040016,Health Centre,-11.84234688,31.45856788
Muchinga,Mpika,Nabwalya,55050010,Health Centre,-11.83650352,31.44666583
Muchinga,Mpika,Tazara Residential,55070011,Health Centre,-11.84644416,31.40023698
Muchinga,Mpika,ZCA,55070012,Health Centre,-11.73483973,31.48317883
Muchinga,Mpika,ZNS Mpika,55070013,Health Centre,-11.96501814,31.33003182
Central,Kapiri-Mposhi,Kafinda Health Post (Kapiri-Mposhi),10060011,Health Centre,-14.13169384,29.02766264
Muchinga,Nakonde,Chilolwa,55080001,Health Centre,-9.571401,32.62485863
Muchinga,Nakonde,Chitamba Health Post,55080002,Health Centre,-9.36646744,32.60975194
Muchinga,Nakonde,Chozi,55080003,Health Centre,-9.39369792,32.26259216
Muchinga,Nakonde,Ibrahim Health Post,55080004,Health Centre,-9.34738598,32.80866173
Muchinga,Nakonde,Kaombwe Health Post,55080006,Health Centre,-9.45702772,32.88207846
Muchinga,Nakonde,Mayembe Health Post,55080008,Health Centre,-9.55085735,32.74350976
Muchinga,Nakonde,Mukalizi Health Post,55080009,Health Centre,-9.13394291,32.19014037
Muchinga,Nakonde,Mwenichanka,55080010,Health Centre,, 
Muchinga,Nakonde,Mwenzo,55080011,Health Centre,-9.32877287,32.68774186
Muchinga,Nakonde,Nakonde District Hospital,55080012,Health Centre,-9.351187474,32.70430293
Central,Kapiri-Mposhi,Kakulu,10060012,Health Centre,-14.08824112,28.60015341
Muchinga,Nakonde,Nakonde,55080013,Health Centre,-9.328564869,32.75449471
Muchinga,Nakonde,Ntantumbila,55080014,Health Centre,-9.20515497,32.28347463
Muchinga,Nakonde,Shemu,55080015,Health Centre,-9.52808059,32.90196428
Muchinga,Nakonde,Waitwika,55080016,Health Centre,-9.517839156,32.69645081
Muchinga,Shiwang'andu,Ilondola,55090003,Health Centre,-9.3534411,32.53316112
Muchinga,Shiwang'andu,Kabanda (Shiwang'andu),55090004,Health Centre,-10.85116956,31.28505503
Muchinga,Shiwang'andu,Kapisha Health Post (Shiwang'andu),55090005,Health Centre,-11.18514877,31.59748062
Muchinga,Shiwang'andu,Konja,55090006,Health Centre,-10.91738321,31.85956745
Muchinga,Shiwang'andu,Lukaka,55090007,Health Centre,-11.24460316,31.46154988
Central,Kapiri-Mposhi,Kampumba,10060013,Health Centre,-14.56262318,29.00553645
Muchinga,Shiwang'andu,Matumbo,55090009,Health Centre,-10.96326888,32.03365202
Muchinga,Shiwang'andu,Mukwikile Health Post,55090010,Health Centre,-11.3483565,31.7723825
Muchinga,Shiwang'andu,Mulanga,55090011,Health Centre,-10.97961288,32.04636125
Muchinga,Shiwang'andu,Mwika,55090012,Health Centre,-10.85541715,31.63920049
Muchinga,Shiwang'andu,Philip Health Post,55090013,Health Centre,-11.11704998,31.90821709
Muchinga,Shiwang'andu,Sele Health Post,55090014,Health Centre,-10.84141617,31.40890552
Northern,Chilubi,Chaba,60010001,Health Centre,-10.97904447,30.08548325
Northern,Chilubi,Chifwenge,60010002,Health Centre,-10.83104931,30.14972129
Northern,Chilubi,Chilubi Mainland District Hospital,60010003,Health Centre,-10.97090484,30.10327304
Central,Kapiri-Mposhi,Kapiri-Mposhi District Hospital,10060014,Health Centre,-13.89647402,28.6700521
Northern,Chilubi,Chilubi,60010004,Health Centre,-11.11342046,29.95813118
Northern,Chilubi,Chitunkubwe Health Post,60010005,Health Centre,-10.81108702,30.03502357
Northern,Chilubi,Fube,60010006,Health Centre,-11.36822679,30.43409735
Northern,Chilubi,Kawena Health Post,60010008,Health Centre,-11.21626807,30.01712738
Northern,Chilubi,Matipa,60010009,Health Centre,-10.85396372,30.30108899
Northern,Chilubi,Mayuka,60010010,Health Centre,-11.299946,30.6330971
Northern,Chilubi,Mofu,60010011,Health Centre,-10.22462628,30.91593026
Northern,Chilubi,Mubili Health Post,60010012,Health Centre,-10.83549074,30.46860481
Northern,Chilubi,Nsumbu,60010014,Health Centre,-11.20001685,30.30177112
Northern,Chilubi,Santa Maria Mission,60010015,Health Centre,-11.11467919,30.0171596
Central,Kapiri-Mposhi,Kapiri-Mposhi,10060015,Health Centre,-13.96645138,28.67745948
Northern,Kaputa,Chocha Health Post,60020001,Health Centre,-8.43805448,29.78523895
Northern,Kaputa,Kafwimbi Health Post,60020002,Health Centre,-9.03260076,29.38292436
Northern,Kaputa,Kalaba,60020003,Health Centre,-8.41687398,29.87506351
Northern,Kaputa,Kapala Health Post,60020004,Health Centre,-8.490368603,29.89911027
Northern,Kaputa,Kapepula Health Post,60020005,Health Centre,-8.46087556,30.09161723
Northern,Kaputa,kaputa district Hospital,60020007,Health Centre,-8.470573704,29.66357301
Northern,Kaputa,Kaputa,60020006,Health Centre,-8.46997323,29.66342822
Northern,Kaputa,Kasongole,60020008,Health Centre,-8.89046202,29.4818623
Northern,Kaputa,Mukupa Katandula,60020009,Health Centre,-8.996289621,29.46174241
Northern,Kaputa,Nkosha Health Post,60020010,Health Centre,-9.13642972,29.22444562
Northern,Kasama,Army,60030001,Health Centre,-10.2197128,31.1686433
Northern,Kasama,Chanda Mukulu Health Post,60030002,Health Centre,-10.82009705,31.12703964
Northern,Kasama,Chilongoshi,60030003,Health Centre,-9.985283619,30.80029872
Northern,Kasama,Chiombo,60030005,Health Centre,-10.35475797,30.81010438
Northern,Kasama,Chisanga,60030006,Health Centre,-10.24565136,31.19574518
Northern,Kasama,College Health Post,60030008,Health Centre,-10.220923,31.211774
Northern,Kasama,Kasakula,60030010,Health Centre,, 
Northern,Kasama,Kasama General Hospital,60030011,Health Centre,-10.21171496,31.18132688
Central,Kapiri-Mposhi,Kawama (Kapiri-Mposhi),10060018,Health Centre,-13.98783293,28.68939367
Northern,Kasama,Kasonde Chisuna Health Post,60030014,Health Centre,-10.2829919,31.04705667
Northern,Kasama,Kasonde Mutokwa Health Post,60030015,Health Centre,-10.72710553,29.50950156
Northern,Kasama,Kateshi,60030016,Health Centre,-10.01129674,31.20527733
Northern,Kasama,Location,60030017,Health Centre,-10.22214972,31.18504182
Northern,Kasama,Lubushi Mission Hospital,60030018,Health Centre,-10.25884309,30.46631073
Northern,Kasama,Lukashya,60030020,Health Centre,-10.21364154,31.22203393
Northern,Kasama,Lukupa,60030021,Health Centre,-10.12809433,31.16489592
Northern,Kasama,Lwabwe Health Post,60030022,Health Centre,-10.44121948,31.21424438
Northern,Kasama,Mbusa,60030023,Health Centre,, 
Central,Kapiri-Mposhi,Likumbi Health Post,10060019,Health Centre,-14.38667069,28.94341031
Northern,Kasama,Milima,60030024,Health Centre,-10.15414692,31.2306802
Northern,Kasama,Misambo Health Post,60030025,Health Centre,-10.08202467,31.17631844
Northern,Kasama,Misamfu,60030026,Health Centre,-10.16879709,31.23040884
Northern,Kasama,Misengo,60030027,Health Centre,-9.907747415,30.70017074
Northern,Kasama,Monica Chisando Health Post,60030028,Health Centre,-10.224674,30.91589
Northern,Kasama,Mulanshi,60030029,Health Centre,-10.33025901,31.29269695
Northern,Kasama,Mulenga Hills Health Post,60030030,Health Centre,-10.21142009,31.20821469
Northern,Kasama,Mulobola,60030031,Health Centre,-10.64035642,31.08073104
Northern,Kasama,Mumbi Mfumu Health Post,60030032,Health Centre,-10.499229,31.450134
Northern,Kasama,Mumbi Mukulu Health post,60030033,Health Centre,-11.004266,30.773926
Central,Chibombo,Kapopo Health Post,10010016,Health Centre,-15.26929144,28.19412801
Central,Kapiri-Mposhi,Luanshimba,10060020,Health Centre,-14.22412078,28.57162795
Northern,Kasama,Munkonge,60030034,Health Centre,-10.30214567,30.68770296
Northern,Kasama,Musa,60030035,Health Centre,-10.30570289,31.21190073
Northern,Kasama,Mwamba,60030036,Health Centre,-10.10053093,31.05068548
Northern,Kasama,Mwasha Health Post,60030037,Health Centre,-10.417504,30.901708
Northern,Kasama,Nkolemfumu,60030038,Health Centre,-10.57793279,31.17338794
Northern,Kasama,Tazara,60030039,Health Centre,-10.24482544,31.20627984
Northern,Kasama,ZNS Chishimba,60030040,Health Centre,-10.20703923,31.22310829
Northern,Luwingu,Chikoyi,60040001,Health Centre,-10.26972399,29.92788257
Northern,Lupososhi,Chungu,60040002,Health Centre,-10.59580353,29.63829355
Central,Kapiri-Mposhi,Lukomba Health Post,10060021,Health Centre,-13.87816455,28.90010469
Northern,Luwingu,Fikonkonta Health Post,60040003,Health Centre,-10.45997201,30.14365961
Northern,Luwingu,Ipusukilo,60040004,Health Centre,-10.37884498,29.88340832
Northern,Lupososhi,Kalaba Health Post,60040005,Health Centre,-10.625413,29.60914
Northern,Luwingu,Kasonde Kombo-Kombo Health Post,60040006,Health Centre,-10.75525861,30.23298657
Northern,Lupososhi,Katuta,60040007,Health Centre,-10.72710553,29.50950156
Northern,Luwingu,Laurent Chita Health Post,60040008,Health Centre,-10.289924,30.214474
Northern,Luwingu,Luena,60040009,Health Centre,-10.65193692,30.20778333
Northern,Lupososhi,Lufubu Health Post,60040010,Health Centre,-10.32738184,29.68968016
Northern,Lupososhi,Lukolongo Health Post,60040011,Health Centre,-10.97356576,29.26043599
Northern,Lupososhi,Lundu Health Post,60040012,Health Centre,-10.73767256,29.81545723
Central,Kapiri-Mposhi,Lunchu B,10060022,Health Centre,-14.00112186,28.88423202
Northern,Luwingu,Luwingu District Hospital,60040013,Health Centre,-10.25460591,29.92420364
Northern,Luwingu,Menga Health Post,60040014,Health Centre,-10.19297885,30.12440225
Northern,Lupososhi,Mumba Health Post,60040015,Health Centre,-10.33827708,29.61581555
Northern,Lupososhi,Mutondo Health Post,60040016,Health Centre,-10.67495955,29.74037069
Northern,Lupososhi,Mwando Health Post,60040017,Health Centre,-10.81637359,29.87460175
Northern,Luwingu,Namukolo,60040018,Health Centre,-10.25507884,29.92399153
Northern,Luwingu,Ndoki,60040019,Health Centre,-10.97434697,30.56514432
Northern,Luwingu,Njoko Health Post,60040020,Health Centre,-10.73208215,30.5461125
Northern,Luwingu,Nsanja Health Post,60040021,Health Centre,-10.35658637,29.9665082
Northern,Lupososhi,Nsombo,60040022,Health Centre,-10.81514009,29.93980481
Central,Kapiri-Mposhi,Lunsemfwa,10060023,Health Centre,-14.50682938,29.12248596
Northern,Luwingu,Shimumbi,60040023,Health Centre,-10.70328786,30.40077593
Northern,Luwingu,Tungati,60040024,Health Centre,-10.55049261,29.98532282
Northern,Senga Hill,Chikunta,60100001,Health Centre,-9.32393449,31.69449332
Northern,Senga Hill,Chindo Health Post,60100003,Health Centre,-9.341642,31.524344
Northern,Mbala,Isofu,60050002,Health Centre,-8.994279107,31.78871742
Central,Kapiri-Mposhi,Mpunde Mission,10060024,Health Centre,-14.20976302,28.21613507
Northern,Mbala,Kaka,60050003,Health Centre,-9.01431926,31.66584545
Northern,Mbala,Kamuzwazi Health Post,60050004,Health Centre,-9.122508,31.575651
Northern,Mbala,Kaseshya Health Post,60050005,Health Centre,-8.69059391,31.48407559
Northern,Mbala,Kawimbe,60050006,Health Centre,-8.82940738,31.52678258
Northern,Mbala,Luka Health Post,60050007,Health Centre,-8.93765105,31.55301103
Northern,Mbala,Masamba,60050008,Health Centre,-9.148821431,31.37039396
Central,Kapiri-Mposhi,Mukonchi,10060025,Health Centre,-14.26338543,28.81762467
Northern,Mbala,Mbala General Hospital,60050009,Health Centre,-8.84523965,31.36427918
Northern,Mbala,Mbala,60050010,Health Centre,-8.84583696,31.36413123
Northern,Mbala,Mulefu Health Post,60050011,Health Centre,-8.88444424,31.46771624
Northern,Mbala,Musipazi,60050012,Health Centre,-8.68169915,31.38504314
Northern,Mbala,Mwamba,60050014,Health Centre,-8.8972246,31.61286734
Northern,Mbala,Mwenda Health Post,60050015,Health Centre,-8.95536202,31.18050411
Northern,Senga Hill,Nondo,60100012,Health Centre,-9.56064625,31.19990101
Northern,Senga Hill,Senga Hill,60100014,Health Centre,-9.364941381,31.23839174
Northern,Mbala,Special Forces Clinic,60050016,Health Centre,,
Northern,Mbala,Tulemane,60050017,Health Centre,-8.839306908,31.35533652
Northern,Mbala,ZAF Mbala,60050018,Health Centre,,
Northern,Mbala,ZNS Mbala Camp,60050019,Health Centre,,
Northern,Mporokoso,Bweupe Health Post,60060001,Health Centre,-9.44940142,29.80839288
Northern,Mporokoso,Chalabesa Health Post,60060002,Health Centre,-9.48818658,30.00464233
Central,Kapiri-Mposhi,Mulungushi University Clinic,10060026,Health Centre,-14.29336066,28.55965264
Northern,Mporokoso,Chishamwamba,60060004,Health Centre,-9.36491854,30.12299096
Northern,Lunte,Chitoshi,60060005,Health Centre,, 
Northern,Mporokoso,Kalabwe,60060007,Health Centre,-9.47247307,29.67405764
Northern,Lunte,Kapatu,60060009,Health Centre,-9.72049306,30.7383966
Northern,Lunte,Moseni Health Post,60060010,Health Centre,-9.69352594,31.06396863
Northern,Mporokoso,Mporokoso District Hospital,60060012,Health Centre,-9.37364291,30.10490005
Northern,Lunte,Mukolwe,60060014,Health Centre,-9.49348542,30.57569951
Northern,Lunte,Mukupa Kaoma,60060015,Health Centre,-9.92277875,30.43157651
Northern,Lunte,Mulenga Mapesa Health Post,60060016,Health Centre,-10.20408951,30.35804216
Central,Kapiri-Mposhi,Mutaba,10060028,Health Centre,-13.92537629,28.66832019
Northern,Mporokoso,Njalamimba,60060017,Health Centre,-9.28245045,29.92038438
Northern,Lunte,Shibwalya Kapila,60060018,Health Centre,-9.72075987,30.73178847
Northern,Mporokoso,Sunkutu,60060019,Health Centre,-9.3700894,30.12061877
Northern,Lunte,Vincent Bulaya Health Post,60060020,Health Centre,-9.594116,30.531785
Northern,Mpulungu,Chibote Health Post,60070001,Health Centre,-8.648429168,30.70345773
Northern,Mpulungu,Chinakila,60070002,Health Centre,-9.26362215,30.91023982
Northern,Mpulungu,Chitimbwa,60070003,Health Centre,-8.846514998,30.84821831
Northern,Mpulungu,Isoko,60070005,Health Centre,-8.825505129,31.19847433
Northern,Mpulungu,Kaizya Health Post,60070007,Health Centre,-8.80305965,31.12567968
Central,Kapiri-Mposhi,Ndeke,10060029,Health Centre,-13.96735774,28.69249328
Northern,Mpulungu,Kalongola Health Post,60070009,Health Centre,-8.926116969,30.62034312
Northern,Mpulungu,Kasakalabwe Health Post,60070010,Health Centre,-8.792100521,31.08313909
Northern,Mpulungu,Kopeka,60070011,Health Centre,-9.651302804,30.8580279
Northern,Mpulungu,Lyendwe,60070006,Health Centre,-8.648571528,30.7034231
Northern,Mpulungu,Mpulungu District Hospital,60070012,Health Centre,-8.78608177,31.13339849
Northern,Mpulungu,Mpulungu,60070013,Health Centre,-8.762854268,31.11449847
Northern,Mpulungu,Vyamba,60070014,Health Centre,-8.993077414,31.06565559
Northern,Mungwi,Chifulo Health Post,60080001,Health Centre,-10.39047387,31.64395317
Northern,Mungwi,Chimba,60080002,Health Centre,-9.889656075,31.53376075
Northern,Mungwi,Chimbola Health Post,60080003,Health Centre,-10.01872089,31.61612613
Central,Chibombo,Kayosha,10010017,Health Centre,-15.20378118,28.23740849
Central,Kapiri-Mposhi,Nkole,10060030,Health Centre,-13.76562463,28.80738133
Northern,Mungwi,Chitimukulu,60080004,Health Centre,-9.539358253,31.9590359
Northern,Mungwi,Kalulu,60080005,Health Centre,, 
Northern,Mungwi,Kampamba Health Post,60080006,Health Centre,-10.022466,31.92547678
Northern,Mungwi,Kapolyo,60080007,Health Centre,-10.11212053,31.73450895
Northern,Mungwi,Kaseke Health Post,60080008,Health Centre,-9.83301265,31.72822462
Northern,Mungwi,Katilungu Health Post,60080009,Health Centre,-10.01496157,31.31409094
Northern,Mungwi,Kayambi,60080010,Health Centre,-9.45794885,31.99789935
Northern,Mungwi,Makasa,60080011,Health Centre,, 
Northern,Mungwi,Malole,60080012,Health Centre,-10.12203699,31.57161103
Northern,Mungwi,Mumba,60080013,Health Centre,-10.38803318,31.83222759
